Catalog #,Class 2,Class 3,Class 4,Obj Des Details:Obj Name,Material,Common Name,Quantity,Collector,Locality,Ctry-Cont-Ocean,State-Prov-Sea,Cty-Bay-Parish,St Site No,Site Info:Site Name,Map Qd-Scl:Map-Quad,Remarks
000197155.0000,PREHISTORIC,MINERAL,STONE,debitage,chert,,1.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,from floor scrapings
000197156.0000,PREHISTORIC,MINERAL,STONE,debitage,chalcedony,,1.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,from floor scrapings
000197157.0000,PREHISTORIC,MINERAL,STONE,debitage,jasper,,2.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,from floor scrapings
000197158.0000,PREHISTORIC,MINERAL,STONE,debitage,quartz,,5.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,from floor scrapings
000197159.0000,PREHISTORIC,MINERAL,CERAMIC,sherds,ceramic,,24.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,
000197160.0000,PREHISTORIC,MINERAL,CERAMIC,daub,ceramic,,2.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,from floor scrapings
000197161.0000,PREHISTORIC,MINERAL,CERAMIC,sherds,ceramic,,4.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,from floor scrapings
000197162.0000,PREHISTORIC,MINERAL,CERAMIC,sherds,ceramic,,11.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,from floor scrapings
000197163.0000,PREHISTORIC,MINERAL,CERAMIC,sherds,ceramic,,6.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,from floor scrapings
000197164.0000,PREHISTORIC,MINERAL,CERAMIC,sherds,ceramic,,4.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,from floor scrapings
000197165.0000,PREHISTORIC,MINERAL,CERAMIC,sherds,ceramic,,5.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,from floor scrapings
000197166.0000,PREHISTORIC,MINERAL,CERAMIC,sherds,ceramic,,2.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,from floor scrapings
000197167.0000,PREHISTORIC,MINERAL,STONE,flake,lithic,,1.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,
000197168.0000,PREHISTORIC,UNIDENTIFIED MATERIAL,UNIDENTIFIED,flotation sample,multiple materials,,1.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,SD 73; approximately 17 liters; heavy fraction
000197169.0000,PREHISTORIC,ANIMAL,BONE,bead,bone,,3.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,bird ulna- c.f. turkey; cut and snap technology; also lump of green clay in the bag; PL 14
000197170.0000,PREHISTORIC,MINERAL,CERAMIC,sherds,ceramic,,7.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,
000197171.0000,PREHISTORIC,MINERAL,CERAMIC,sherd,ceramic,,1.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,from floor scrapings
000197172.0000,PREHISTORIC,MINERAL,STONE,point tip,lithic,,1.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,from floor scrapings
000197173.0000,PREHISTORIC,MINERAL,STONE,flake,basalt,,1.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,from floor scrapings
000197174.0000,PREHISTORIC,MINERAL,CERAMIC,sherd,ceramic,,1.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,refit; some fragments put together- others marked for this refit but not yet attached
000197175.0000,PREHISTORIC,ANIMAL,BONE,unidentified,tooth,,2.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,fragments; 50
000197176.0000,PREHISTORIC,VEGETAL,OTHER PLANT MATERIALS,unidentified,seed,,4.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,so 73
000197177.0000,PREHISTORIC,ANIMAL,BONE,unidentified,bone,,4.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,fragments; (includes 2 lithic flakes- 1 jasper)
000197178.0000,PREHISTORIC,ANIMAL,BONE,unidentified,bone,,37.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,fragments; 1 calcined; 7 burned; (includes 2 bivalve shell fragments)
000197179.0000,PREHISTORIC,ANIMAL,BONE,unidentified,bone,,7.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,fragments; 2 burned; 2 calcined; from floor scrapings
000197180.0000,PREHISTORIC,ANIMAL,BONE,unidentified,bone,,12.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,fragments; 3 burned; (includes 1 ceramic fragment); from floor scrapings
000197181.0000,PREHISTORIC,ANIMAL,BONE,unidentified,bone,,34.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,fragments; 7 burned; from floor scrapings at base of level 2
000197182.0000,PREHISTORIC,ANIMAL,BONE,unidentified,bone,,64.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,fragments; 19 burned; 6 calcined; (includes 2 bivalve shell fragments)
000197183.0000,PREHISTORIC,ANIMAL,BONE,unidentified,bone,,22.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,fragments; 1 calcined; 1 burned; (includes 1 ceramic fragment); from floor scrapings
000197184.0000,PREHISTORIC,ANIMAL,BONE,unidentified,bone,,16.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,fragments; 2 burned; 1 calcined; (includes 1 lithic flake); from floor scrapings
000197185.0000,PREHISTORIC,ANIMAL,BONE,unidentified,bone,,280.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,fragments; 20 burned; 6 calcined; (includes 10 ceramic fragments; 4 lithic flakes)
000197186.0000,PREHISTORIC,ANIMAL,BONE,unidentified,bone,,3.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,fragments; 1 burned; (includes1 bivalve shell fragment)
000197187.0000,PREHISTORIC,ANIMAL,BONE,unidentified,bone,,1.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,fragment
000197188.0000,PREHISTORIC,ANIMAL,BONE,unidentified,bone,,2.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,fragments; from floor scrapings
000197189.0000,PREHISTORIC,ANIMAL,BONE,unidentified,bone,,1.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,fragment
000197190.0000,PREHISTORIC,ANIMAL,BONE,unidentified,bone,,1.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,burned fragment
000197191.0000,PREHISTORIC,MINERAL,STONE,debitage,lithic,,5.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,28BUI23; zone 5; quadrant B
000197192.0000,PREHISTORIC,MINERAL,STONE,debitage,lithic,,13.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,28BUI23; zone 5; quadrant A
000197193.0000,PREHISTORIC,MINERAL,STONE,debitage,lithic,,5.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,28BUI23; zone 5; quadrant D
000197194.0000,PREHISTORIC,MINERAL,STONE,flake,lithic,,1.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,
000197195.0000,PREHISTORIC,MINERAL,STONE,debitage,lithic,,3.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,2 jasper; 1 quartz; 3 fire cracked rock
000197196.0000,PREHISTORIC,MINERAL,STONE,fire cracked rock,lithic,,2.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,fire cracked rock
000197197.0000,PREHISTORIC,MINERAL,STONE,debitage,lithic,,10.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,7 fire cracked rock
000197198.0000,PREHISTORIC,MINERAL,STONE,debitage,lithic,,9.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,flakes; point
000197199.0000,PREHISTORIC,MINERAL,STONE,flakes,lithic,,7.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,
000197200.0000,PREHISTORIC,MINERAL,STONE,flakes,lithic,,7.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,
000197201.0000,PREHISTORIC,MINERAL,STONE,flakes,lithic,,2.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,
000197202.0000,PREHISTORIC,MINERAL,STONE,debitage,lithic,,15.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,3 fire cracked rock
000197203.0000,PREHISTORIC,MINERAL,STONE,point tip,quartz,,1.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,
000197204.0000,PREHISTORIC,MINERAL,STONE,point base,lithic,,1.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,
000197205.0000,PREHISTORIC,MINERAL,CERAMIC,sherd,ceramic,,1.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,
000197206.0000,PREHISTORIC,MINERAL,CERAMIC,sherds,ceramic,,7.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,
000197207.0000,PREHISTORIC,MINERAL,CERAMIC,sherds,ceramic,,9.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,
000197208.0000,PREHISTORIC,MINERAL,CERAMIC,sherds,ceramic,,2.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,
000197209.0000,PREHISTORIC,MINERAL,CERAMIC,sherds,ceramic,,6.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,
000197210.0000,PREHISTORIC,MINERAL,CERAMIC,sherds,ceramic,,2.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,7 fire crack rocks (tossed)
000197211.0000,PREHISTORIC,MINERAL,STONE,flake,quartzite,,1.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,
000197212.0000,PREHISTORIC,MINERAL,CERAMIC,sherds,ceramic,,2.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,
000197213.0000,PREHISTORIC,ANIMAL,BONE,unidentified,bone,,1.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,burned fragment
000197214.0000,PREHISTORIC,MINERAL,STONE,flakes,lithic,,3.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,same level as feature 103
000197215.0000,PREHISTORIC,MINERAL,METAL,nail,metal,,3.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,oxidized
000197216.0000,PREHISTORIC,MINERAL,STONE,point,lithic,,1.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,S146.67 E1398.25; BD 1.40 below north stake (S140 E1400)
000197217.0000,PREHISTORIC,MINERAL,CERAMIC,sherd,ceramic,,1.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,Seldon; 1b
000197218.0000,PREHISTORIC,MINERAL,STONE,flakes,lithic,,3.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,
000197219.0000,PREHISTORIC,MINERAL,STONE,flakes,lithic,,49.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,15 fire cracked rocks
000197220.0000,PREHISTORIC,MINERAL,STONE,flakes,lithic,,24.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,
000197221.0000,PREHISTORIC,MINERAL,STONE,flakes,lithic,,14.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,
000197222.0000,PREHISTORIC,MINERAL,METAL,fragments,metal,,5.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,oxidized
000197223.0000,PREHISTORIC,MINERAL,STONE,debitage,lithic,,35.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,5 fire cracked rock
000197224.0000,PREHISTORIC,MINERAL,METAL,fragments,metal,,9.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,oxidized
000197225.0000,PREHISTORIC,MINERAL,STONE,debitage,lithic,,9.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,2 fire cracked rock; from midway through level 6 where excation ended
000197226.0000,PREHISTORIC,MINERAL,STONE,flakes,lithic,,18.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,
000197227.0000,PREHISTORIC,MINERAL,METAL,fragments,metal,,5.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,oxidized
000197228.0000,PREHISTORIC,MINERAL,STONE,point fragments,lithic,,3.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,
000197229.0000,PREHISTORIC,MINERAL,STONE,point tip,lithic,,1.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,
000197230.0000,PREHISTORIC,MINERAL,STONE,point base,lithic,,1.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,triangular
000197231.0000,PREHISTORIC,MINERAL,STONE,flakes,quartz,,2.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,from below stake 2.09; bottom 2.31; heavy fraction
000197232.0000,PREHISTORIC,MINERAL,CERAMIC,sherds,ceramic,,4.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,
000197233.0000,PREHISTORIC,MINERAL,CERAMIC,sherds,ceramic,,5.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,
000197234.0000,PREHISTORIC,MINERAL,CERAMIC,sherds,ceramic,,2.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,5x5 test
000197235.0000,PREHISTORIC,MINERAL,CERAMIC,sherd,ceramic,,1.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,
000197236.0000,PREHISTORIC,MINERAL,CERAMIC,sherd,ceramic,,1.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,
000197237.0000,PREHISTORIC,MINERAL,CERAMIC,sherd,ceramic,,1.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,
000197238.0000,PREHISTORIC,MINERAL,STONE,flake,basalt,,1.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,
000197239.0000,PREHISTORIC,MINERAL,STONE,debitage,quartzite,,3.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,
000197240.0000,PREHISTORIC,MINERAL,STONE,flakes,lithic,,26.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,
000197241.0000,PREHISTORIC,MINERAL,STONE,flakes,lithic,,22.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,
000197242.0000,PREHISTORIC,MINERAL,STONE,flakes,lithic,,20.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,
000197243.0000,PREHISTORIC,MINERAL,CERAMIC,sherds,ceramic,,3.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,
000197244.0000,PREHISTORIC,UNIDENTIFIED MATERIAL,UNIDENTIFIED,flotation sample,multiple materials,,1.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,6 liters; light fraction
000197245.0000,PREHISTORIC,MINERAL,STONE,flakes,lithic,,20.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,
000197246.0000,PREHISTORIC,MINERAL,STONE,flakes,lithic,,8.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,
000197247.0000,PREHISTORIC,MINERAL,STONE,debitage,lithic,,1.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,from post mold 3
000197248.0000,PREHISTORIC,MINERAL,STONE,point fragment,lithic,,1.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,
000197249.0000,PREHISTORIC,MINERAL,STONE,flakes,lithic,,17.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,
000197250.0000,PREHISTORIC,MINERAL,STONE,flakes,lithic,,11.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,
000197251.0000,PREHISTORIC,MINERAL,STONE,point fragments,lithic,,2.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,
000197252.0000,PREHISTORIC,MINERAL,STONE,debitage,lithic,,26.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,
000197253.0000,PREHISTORIC,ANIMAL,SHELL,unidentified,shell,,2.00,Thunderbird Archaeology,,United States,Virginia,Warren County,44WR0003,Cabin Run Mitigation Project,,bivalve
